Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
C3MYS2	PTH_SACI4	('3.1.1.29',)	('SSF102462',)	Inferred from homology	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth M1425_1962	Saccharolobus islandicus (strain M.14.25 / Kamchatka #1) (Sulfolobus islandicus)	()	C3MYS2;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MYZ9	SYY_SACI4	('6.1.1.1',)	('SSF52374',)	Inferred from homology	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	tyrS M1425_2042	Saccharolobus islandicus (strain M.14.25 / Kamchatka #1) (Sulfolobus islandicus)	()	C3MYZ9;	2025-06-18	71	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MZ46	APGM_SACI3	('5.4.2.12',)	('SSF53649',)	Inferred from homology	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (aPGAM) (EC 5.4.2.12)	apgM M1627_1803	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3MZ46;	2025-06-18	81	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MZ62	RISB_SACI3	('2.5.1.78',)	('SSF52121',)	Inferred from homology	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH M1627_1819	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3MZ62;	2025-06-18	69	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MZJ5	GGGPS_SACI3	('2.5.1.41',)	('SSF51395',)	Inferred from homology	Geranylgeranylglyceryl phosphate synthase (GGGP synthase) (GGGPS) (EC 2.5.1.41) ((S)-3-O-geranylgeranylglyceryl phosphate synthase) (Phosphoglycerol geranylgeranyltransferase)	M1627_1956	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3MZJ5;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MZM9	RPO1C_SACI3	('2.7.7.6',)	('SSF64484',)	Inferred from homology	DNA-directed RNA polymerase subunit Rpo1C (EC 2.7.7.6) (DNA-directed RNA polymerase subunit A'')	rpo1C rpoA2 M1627_1990	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3MZM9;	2025-06-18	74	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MZR9	GSA_SACI3	('5.4.3.8',)	('SSF53383',)	Inferred from homology	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL M1627_2031	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3MZR9;	2025-06-18	71	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MZS7	PTH_SACI3	('3.1.1.29',)	('SSF102462',)	Inferred from homology	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth M1627_2040	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3MZS7;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3MZU9	PHS_SACI3	('4.2.1.96',)	('SSF55248',)	Inferred from homology	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolamine dehydratase) (PCD)	M1627_0005	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3MZU9;	2025-06-18	53	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N048	SYY_SACI3	('6.1.1.1',)	('SSF52374',)	Inferred from homology	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	tyrS M1627_2122	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N048;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N0C0	DTDA_SACI3	('3.1.1.96',)	('SSF142535',)	Inferred from homology	D-aminoacyl-tRNA deacylase (EC 3.1.1.96) (D-tyrosyl-tRNA(Tyr) deacylase)	dtdA M1627_0052	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N0C0;	2025-06-18	66	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N0D7	CAPPA_SACI3	('4.1.1.31',)	('SSF51621',)	Inferred from homology	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppcA M1627_0069	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N0D7;	2025-06-18	64	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N0H8	CBIT_SACI3	('2.1.1.196',)	('SSF53335',)	Inferred from homology	Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) (EC 2.1.1.196)	cbiT M1627_0110	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N0H8;	2025-06-18	77	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N0H9	CBID_SACI3	('2.1.1.195',)	('SSF111342',)	Inferred from homology	Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase)	cbiD M1627_0111	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N0H9;	2025-06-18	66	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N179	RTCA_SACI3	('6.5.1.4',)	('SSF55205',)	Inferred from homology	RNA 3'-terminal phosphate cyclase (RNA cyclase) (RNA-3'-phosphate cyclase) (EC 6.5.1.4)	rtcA M1627_0235	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N179;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N1A2	LEUD_SACI3	('4.2.1.33',)	('SSF52016',)	Inferred from homology	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuD M1627_0258	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N1A2;	2025-06-18	72	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N2L8	PCP_SACI3	('3.4.19.3',)	('SSF53182',)	Inferred from homology	Pyrrolidone-carboxylate peptidase (EC 3.4.19.3) (5-oxoprolyl-peptidase) (Pyroglutamyl-peptidase I) (PGP-I) (Pyrase)	pcp M1627_0511	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N2L8;	2025-06-18	68	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N554	RNZ_SACI3	('3.1.26.11',)	('SSF56281',)	Inferred from homology	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz M1627_1242	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N554;	2025-06-18	72	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N5B4	DHYS_SACI3	('2.5.1.46',)	('SSF52467',)	Inferred from homology	Probable deoxyhypusine synthase (DHS) (EC 2.5.1.46)	dys M1627_1306	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N5B4;	2025-06-18	70	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N5D1	DPHB_SACI3	('2.1.1.98',)	('SSF53790',)	Inferred from homology	Diphthine synthase (EC 2.1.1.98) (Diphthamide biosynthesis methyltransferase)	dphB M1627_1323	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N5D1;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N5E1	TRM1_SACI3	('2.1.1.216',)	('SSF53335',)	Inferred from homology	tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)	trm1 M1627_1333	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N5E1;	2025-06-18	70	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N5G1	GCSPA_SACI3	('1.4.4.2',)	('SSF53383',)	Inferred from homology	Probable glycine dehydrogenase (decarboxylating) subunit 1 (EC 1.4.4.2) (Glycine cleavage system P-protein subunit 1) (Glycine decarboxylase subunit 1) (Glycine dehydrogenase (aminomethyl-transferring) subunit 1)	gcvPA M1627_1353	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N5G1;	2025-06-18	72	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N5Q9	RNP2_SACI3	('3.1.26.5',)	('SSF160350',)	Inferred from homology	Ribonuclease P protein component 2 (RNase P component 2) (EC 3.1.26.5) (Pop5)	rnp2 M1627_1452	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N5Q9;	2025-06-18	55	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N5V1	KADA_SACI3	('2.7.4.3',)	('SSF52540',)	Inferred from homology	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	adkA M1627_1494	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N5V1;	2025-06-18	62	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N5V4	KCY_SACI3	('2.7.4.25',)	('SSF52540',)	Inferred from homology	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk M1627_1497	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N5V4;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N6A4	HIS2_SACI3	('3.6.1.31',)	('SSF101386',)	Inferred from homology	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE M1627_1649	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N6A4;	2025-06-18	65	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N6A7	HIS7_SACI3	('4.2.1.19',)	('SSF54211',)	Inferred from homology	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB M1627_1652	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N6A7;	2025-06-18	66	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N6F6	HMGCS_SACI3	('2.3.3.10',)	('SSF53901',)	Inferred from homology	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (HMGCS) (EC 2.3.3.10)	M1627_1703	Saccharolobus islandicus (strain M.16.27) (Sulfolobus islandicus)	()	C3N6F6;	2025-06-18	64	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N766	APGM_SACI7	('5.4.2.12',)	('SSF53649',)	Inferred from homology	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (aPGAM) (EC 5.4.2.12)	apgM YG5714_1803	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N766;	2025-06-18	86	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N782	RISB_SACI7	('2.5.1.78',)	('SSF52121',)	Inferred from homology	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH YG5714_1819	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N782;	2025-06-18	72	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N7L7	GGGPS_SACI7	('2.5.1.41',)	('SSF51395',)	Inferred from homology	Geranylgeranylglyceryl phosphate synthase (GGGP synthase) (GGGPS) (EC 2.5.1.41) ((S)-3-O-geranylgeranylglyceryl phosphate synthase) (Phosphoglycerol geranylgeranyltransferase)	YG5714_1955	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N7L7;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N7Q1	RPO1C_SACI7	('2.7.7.6',)	('SSF64484',)	Inferred from homology	DNA-directed RNA polymerase subunit Rpo1C (EC 2.7.7.6) (DNA-directed RNA polymerase subunit A'')	rpo1C rpoA2 YG5714_1989	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N7Q1;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N7X8	DTDA_SACI7	('3.1.1.96',)	('SSF142535',)	Inferred from homology	D-aminoacyl-tRNA deacylase (EC 3.1.1.96) (D-tyrosyl-tRNA(Tyr) deacylase)	dtdA YG5714_0052	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N7X8;	2025-06-18	66	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N842	GSA_SACI7	('5.4.3.8',)	('SSF53383',)	Inferred from homology	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL YG5714_2075	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N842;	2025-06-18	79	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N851	PTH_SACI7	('3.1.1.29',)	('SSF102462',)	Inferred from homology	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth YG5714_2084	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N851;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N8C3	CAPPA_SACI7	('4.1.1.31',)	('SSF51621',)	Inferred from homology	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppcA YG5714_0069	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N8C3;	2025-06-18	68	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N8G6	CBIT_SACI7	('2.1.1.196',)	('SSF53335',)	Inferred from homology	Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) (EC 2.1.1.196)	cbiT YG5714_0112	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N8G6;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N8G7	CBID_SACI7	('2.1.1.195',)	('SSF111342',)	Inferred from homology	Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase)	cbiD YG5714_0113	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N8G7;	2025-06-18	72	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N8R2	SYY_SACI7	('6.1.1.1',)	('SSF52374',)	Inferred from homology	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	tyrS YG5714_2168	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N8R2;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N969	RTCA_SACI7	('6.5.1.4',)	('SSF55205',)	Inferred from homology	RNA 3'-terminal phosphate cyclase (RNA cyclase) (RNA-3'-phosphate cyclase) (EC 6.5.1.4)	rtcA YG5714_0238	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N969;	2025-06-18	84	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3N992	LEUD_SACI7	('4.2.1.33',)	('SSF52016',)	Inferred from homology	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuD YG5714_0261	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3N992;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NAL6	PCP_SACI7	('3.4.19.3',)	('SSF53182',)	Inferred from homology	Pyrrolidone-carboxylate peptidase (EC 3.4.19.3) (5-oxoprolyl-peptidase) (Pyroglutamyl-peptidase I) (PGP-I) (Pyrase)	pcp YG5714_0482	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NAL6;	2025-06-18	66	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NDQ2	RNZ_SACI7	('3.1.26.11',)	('SSF56281',)	Inferred from homology	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz YG5714_1174	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NDQ2;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NDW8	DHYS_SACI7	('2.5.1.46',)	('SSF52467',)	Inferred from homology	Probable deoxyhypusine synthase (DHS) (EC 2.5.1.46)	dys YG5714_1241	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NDW8;	2025-06-18	70	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NDY5	DPHB_SACI7	('2.1.1.98',)	('SSF53790',)	Inferred from homology	Diphthine synthase (EC 2.1.1.98) (Diphthamide biosynthesis methyltransferase)	dphB YG5714_1258	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NDY5;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NDZ5	TRM1_SACI7	('2.1.1.216',)	('SSF53335',)	Inferred from homology	tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)	trm1 YG5714_1268	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NDZ5;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NE25	GCSPA_SACI7	('1.4.4.2',)	('SSF53383',)	Inferred from homology	Probable glycine dehydrogenase (decarboxylating) subunit 1 (EC 1.4.4.2) (Glycine cleavage system P-protein subunit 1) (Glycine decarboxylase subunit 1) (Glycine dehydrogenase (aminomethyl-transferring) subunit 1)	gcvPA YG5714_1297	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NE25;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NEC5	RNP2_SACI7	('3.1.26.5',)	('SSF160350',)	Inferred from homology	Ribonuclease P protein component 2 (RNase P component 2) (EC 3.1.26.5) (Pop5)	rnp2 YG5714_1397	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NEC5;	2025-06-18	57	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NEG7	KADA_SACI7	('2.7.4.3',)	('SSF52540',)	Inferred from homology	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	adkA YG5714_1439	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NEG7;	2025-06-18	62	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
